       sample #	     V5	     V2
          10937	    952	   1432
          10938	    954	   1433
          10939	    955	   1433
          10940	    953	   1433
          10941	    955	   1433
          10942	    957	   1436
          10943	    959	   1429
          10944	    959	   1427
          10945	    959	   1419
          10946	    962	   1416
          10947	    965	   1412
          10948	    970	   1405
          10949	    972	   1394
          10950	    972	   1385
          10951	    971	   1374
          10952	    972	   1361
          10953	    971	   1353
          10954	    975	   1340
          10955	    977	   1329
          10956	    975	   1314
          10957	    975	   1299
          10958	    972	   1286
          10959	    971	   1273
          10960	    973	   1260
          10961	    973	   1245
          10962	    974	   1230
          10963	    971	   1216
          10964	    970	   1203
          10965	    973	   1192
          10966	    973	   1182
          10967	    971	   1169
          10968	    971	   1158
          10969	    966	   1146
          10970	    962	   1135
          10971	    965	   1126
          10972	    969	   1119
          10973	    967	   1112
          10974	    967	   1100
          10975	    963	   1092
          10976	    959	   1084
          10977	    961	   1080
          10978	    961	   1076
          10979	    962	   1071
          10980	    961	   1065
          10981	    960	   1058
          10982	    957	   1053
          10983	    958	   1049
          10984	    959	   1048
          10985	    958	   1043
          10986	    956	   1039
          10987	    954	   1034
          10988	    955	   1034
          10989	    953	   1031
          10990	    955	   1030
          10991	    955	   1031
          10992	    955	   1027
          10993	    953	   1024
          10994	    950	   1022
          10995	    953	   1024
          10996	    956	   1024
          10997	    957	   1021
          10998	    956	   1019
          10999	    953	   1018
          11000	    951	   1015
          11001	    949	   1018
          11002	    953	   1018
          11003	    956	   1016
          11004	    955	   1016
          11005	    954	   1013
          11006	    953	   1012
          11007	    953	   1015
          11008	    953	   1019
          11009	    952	   1019
          11010	    955	   1016
          11011	    955	   1014
          11012	    953	   1015
          11013	    955	   1016
          11014	    957	   1019
          11015	    956	   1018
          11016	    956	   1015
          11017	    953	   1015
          11018	    952	   1015
          11019	    954	   1018
          11020	    956	   1020
          11021	    956	   1019
          11022	    957	   1017
          11023	    954	   1018
          11024	    952	   1018
          11025	    953	   1020
          11026	    952	   1021
          11027	    956	   1022
          11028	    954	   1021
          11029	    954	   1017
          11030	    951	   1018
          11031	    951	   1021
          11032	    953	   1022
          11033	    952	   1023
          11034	    953	   1022
          11035	    952	   1021
          11036	    952	   1018
          11037	    951	   1020
          11038	    951	   1020
          11039	    953	   1019
          11040	    954	   1020
          11041	    953	   1017
          11042	    951	   1015
          11043	    952	   1016
          11044	    950	   1020
          11045	    954	   1018
          11046	    949	   1016
          11047	    946	   1013
          11048	    942	   1011
          11049	    943	   1013
          11050	    945	   1013
          11051	    947	   1012
          11052	    948	   1011
          11053	    950	   1005
          11054	    949	   1004
          11055	    949	   1009
          11056	    948	   1010
          11057	    950	   1008
          11058	    949	   1009
          11059	    950	   1007
          11060	    948	   1007
          11061	    947	   1011
          11062	    949	   1014
          11063	    951	   1012
          11064	    947	   1012
          11065	    945	   1010
          11066	    943	   1010
          11067	    941	   1012
          11068	    942	   1013
          11069	    942	   1009
          11070	    944	   1010
          11071	    942	   1007
          11072	    944	   1005
          11073	    947	   1009
          11074	    948	   1011
          11075	    949	   1010
          11076	    944	   1007
          11077	    941	   1005
          11078	    942	   1001
          11079	    948	    998
          11080	    952	    997
          11081	    956	    995
          11082	    958	    993
          11083	    956	    993
          11084	    957	    988
          11085	    955	    987
          11086	    957	    993
          11087	    956	    990
          11088	    953	    986
          11089	    951	    983
          11090	    948	    982
          11091	    952	    985
          11092	    957	    985
          11093	    960	    985
          11094	    958	    987
          11095	    953	    985
          11096	    947	    984
          11097	    945	    987
          11098	    947	    987
          11099	    946	    985
          11100	    945	    984
          11101	    938	    984
          11102	    935	    982
          11103	    937	    984
          11104	    944	    988
          11105	    948	    987
          11106	    949	    986
          11107	    949	    983
          11108	    947	    984
          11109	    948	    984
          11110	    949	    986
          11111	    949	    987
          11112	    948	    986
          11113	    946	    981
          11114	    941	    983
          11115	    942	    987
          11116	    944	    988
          11117	    947	    987
          11118	    945	    987
          11119	    945	    987
          11120	    945	    987
          11121	    946	    994
          11122	    948	   1002
          11123	    949	   1021
          11124	    956	   1069
          11125	    959	   1145
          11126	    964	   1190
          11127	    975	   1159
          11128	   1004	   1104
          11129	   1076	   1074
          11130	   1141	   1067
          11131	   1140	   1060
          11132	   1080	   1054
          11133	   1033	   1051
          11134	   1021	   1046
          11135	   1029	   1035
          11136	   1036	   1018
          11137	   1037	    992
          11138	   1039	    961
          11139	   1046	    925
          11140	   1051	    886
          11141	   1054	    842
          11142	   1058	    795
          11143	   1058	    749
          11144	   1058	    703
          11145	   1058	    662
          11146	   1062	    636
          11147	   1068	    606
          11148	   1074	    583
          11149	   1074	    560
          11150	   1074	    539
          11151	   1072	    515
          11152	   1073	    492
          11153	   1073	    473
          11154	   1065	    459
          11155	   1053	    449
          11156	   1037	    441
          11157	   1028	    439
          11158	   1021	    430
          11159	   1008	    422
          11160	    986	    416
          11161	    966	    412
          11162	    947	    411
          11163	    946	    412
          11164	    951	    416
          11165	    955	    417
          11166	    954	    418
          11167	    950	    426
          11168	    941	    440
          11169	    939	    459
          11170	    932	    487
          11171	    928	    508
          11172	    919	    536
          11173	    916	    565
          11174	    917	    601
          11175	    918	    646
          11176	    923	    695
          11177	    922	    746
          11178	    919	    795
          11179	    918	    836
          11180	    921	    878
          11181	    924	    924
          11182	    924	    965
          11183	    926	   1001
          11184	    922	   1030
          11185	    922	   1058
          11186	    919	   1087
          11187	    922	   1115
          11188	    925	   1140
          11189	    930	   1157
          11190	    932	   1170
          11191	    928	   1180
          11192	    928	   1190
          11193	    929	   1200
          11194	    934	   1212
          11195	    936	   1219
          11196	    937	   1226
          11197	    934	   1233
          11198	    935	   1242
          11199	    936	   1251
          11200	    938	   1262
          11201	    940	   1268
          11202	    940	   1277
          11203	    939	   1282
          11204	    936	   1292
          11205	    936	   1303
          11206	    936	   1315
          11207	    939	   1320
          11208	    941	   1329
          11209	    938	   1335
          11210	    935	   1342
          11211	    937	   1354
          11212	    937	   1364
          11213	    940	   1373
          11214	    941	   1380
          11215	    939	   1388
          11216	    936	   1392
          11217	    938	   1400
          11218	    941	   1411
          11219	    943	   1413
          11220	    942	   1417
          11221	    943	   1421
          11222	    942	   1426
          11223	    945	   1429
          11224	    948	   1436
          11225	    950	   1436
          11226	    950	   1432
          11227	    950	   1432
          11228	    950	   1431
          11229	    951	   1431
          11230	    956	   1429
          11231	    958	   1423
          11232	    959	   1416
          11233	    958	   1407
          11234	    958	   1400
          11235	    962	   1390
          11236	    966	   1382
          11237	    968	   1371
          11238	    967	   1359
          11239	    967	   1344
          11240	    965	   1331
          11241	    968	   1320
          11242	    970	   1311
          11243	    973	   1295
          11244	    971	   1276
          11245	    970	   1263
          11246	    967	   1248
          11247	    970	   1234
          11248	    972	   1226
          11249	    973	   1211
          11250	    971	   1194
          11251	    968	   1182
          11252	    966	   1169
          11253	    966	   1157
          11254	    967	   1150
          11255	    966	   1139
          11256	    965	   1124
          11257	    962	   1117
          11258	    962	   1108
          11259	    961	   1099
          11260	    959	   1095
          11261	    961	   1087
          11262	    958	   1081
          11263	    957	   1072
          11264	    955	   1067
          11265	    955	   1064
          11266	    956	   1059
          11267	    956	   1054
          11268	    955	   1048
          11269	    952	   1046
          11270	    950	   1041
          11271	    951	   1039
          11272	    951	   1038
          11273	    951	   1035
          11274	    950	   1033
          11275	    949	   1029
          11276	    946	   1028
          11277	    948	   1026
          11278	    950	   1026
          11279	    948	   1027
          11280	    949	   1025
          11281	    947	   1019
          11282	    943	   1022
          11283	    946	   1022
          11284	    945	   1021
          11285	    950	   1021
          11286	    949	   1018
          11287	    946	   1016
          11288	    945	   1017
          11289	    944	   1020
          11290	    947	   1021
          11291	    946	   1019
          11292	    948	   1017
          11293	    945	   1019
          11294	    944	   1016
          11295	    944	   1020
          11296	    946	   1021
          11297	    947	   1019
          11298	    947	   1020
          11299	    946	   1018
          11300	    943	   1018
          11301	    943	   1020
          11302	    945	   1022
          11303	    949	   1022
          11304	    948	   1020
          11305	    945	   1019
          11306	    943	   1021
          11307	    944	   1023
          11308	    947	   1025
          11309	    948	   1025
          11310	    945	   1025
          11311	    943	   1020
          11312	    943	   1023
          11313	    942	   1026
          11314	    944	   1025
          11315	    945	   1024
          11316	    944	   1024
          11317	    943	   1021
          11318	    939	   1021
          11319	    941	   1021
          11320	    944	   1023
          11321	    944	   1023
          11322	    943	   1022
          11323	    940	   1019
          11324	    941	   1019
          11325	    939	   1021
          11326	    941	   1022
          11327	    941	   1020
          11328	    941	   1016
          11329	    938	   1017
          11330	    939	   1016
          11331	    937	   1014
          11332	    940	   1016
          11333	    940	   1012
          11334	    938	   1012
          11335	    936	   1010
          11336	    935	   1009
          11337	    935	   1009
          11338	    936	   1011
          11339	    939	   1010
          11340	    937	   1008
          11341	    935	   1006
          11342	    933	   1005
          11343	    934	   1007
          11344	    936	   1008
          11345	    936	   1004
          11346	    937	   1003
          11347	    934	   1000
          11348	    929	    999
          11349	    933	   1002
          11350	    936	   1002
          11351	    938	   1001
          11352	    936	   1000
          11353	    933	    997
          11354	    931	    993
          11355	    931	    997
          11356	    932	    998
          11357	    935	    997
          11358	    932	    994
          11359	    929	    994
          11360	    929	    993
          11361	    930	    995
          11362	    933	    997
          11363	    932	    995
          11364	    932	    993
          11365	    933	    993
          11366	    927	    990
          11367	    931	    992
          11368	    933	    994
          11369	    934	    992
          11370	    933	    991
          11371	    929	    991
          11372	    927	    990
          11373	    930	    990
          11374	    931	    990
          11375	    932	    988
          11376	    932	    992
          11377	    929	    987
          11378	    928	    987
          11379	    930	    989
          11380	    930	    990
          11381	    932	    989
          11382	    932	    987
          11383	    931	    986
          11384	    929	    985
          11385	    931	    987
          11386	    930	    988
          11387	    933	    988
          11388	    933	    988
          11389	    931	    986
          11390	    930	    986
          11391	    933	    989
          11392	    933	    991
          11393	    935	    990
          11394	    934	    987
          11395	    934	    988
          11396	    930	    985
          11397	    932	    989
          11398	    935	    994
          11399	    936	    993
          11400	    934	    995
          11401	    934	    995
          11402	    934	    996
          11403	    932	    999
          11404	    937	   1005
          11405	    936	   1011
          11406	    940	   1026
          11407	    941	   1069
          11408	    945	   1147
          11409	    952	   1181
          11410	    969	   1148
          11411	   1013	   1098
          11412	   1088	   1073
          11413	   1146	   1065
          11414	   1137	   1055
          11415	   1079	   1041
          11416	   1030	   1024
          11417	   1017	    997
          11418	   1022	    963
          11419	   1028	    928
          11420	   1027	    885
          11421	   1028	    843
          11422	   1028	    799
          11423	   1030	    761
          11424	   1031	    727
          11425	   1029	    696
          11426	   1026	    664
          11427	   1024	    635
          11428	   1024	    603
          11429	   1024	    564
          11430	   1024	    532
          11431	   1022	    505
          11432	   1014	    484
          11433	   1005	    470
          11434	    997	    452
          11435	    988	    435
          11436	    979	    426
          11437	    969	    418
          11438	    957	    411
          11439	    950	    411
          11440	    941	    408
          11441	    925	    406
          11442	    911	    406
          11443	    898	    403
          11444	    895	    406
          11445	    902	    408
          11446	    911	    412
          11447	    921	    417
          11448	    931	    426
          11449	    932	    442
          11450	    932	    459
          11451	    932	    489
          11452	    930	    515
          11453	    927	    541
          11454	    923	    574
          11455	    923	    610
          11456	    924	    655
          11457	    930	    703
          11458	    937	    751
          11459	    937	    800
          11460	    935	    842
          11461	    930	    879
          11462	    923	    922
          11463	    923	    961
          11464	    924	   1001
          11465	    922	   1034
          11466	    922	   1066
          11467	    919	   1095
          11468	    916	   1116
          11469	    921	   1136
          11470	    923	   1148
          11471	    922	   1158
          11472	    924	   1169
          11473	    920	   1172
          11474	    920	   1184
          11475	    923	   1192
          11476	    926	   1200
          11477	    927	   1207
          11478	    925	   1212
          11479	    925	   1218
          11480	    924	   1227
          11481	    926	   1234
          11482	    930	   1243
          11483	    930	   1251
          11484	    927	   1256
          11485	    926	   1261
          11486	    927	   1266
          11487	    930	   1276
          11488	    932	   1286
          11489	    933	   1293
          11490	    932	   1298
          11491	    933	   1303
          11492	    933	   1311
          11493	    934	   1321
          11494	    935	   1330
          11495	    936	   1334
          11496	    934	   1342
          11497	    935	   1348
          11498	    935	   1353
          11499	    937	   1360
          11500	    939	   1369
          11501	    939	   1374
          11502	    939	   1379
          11503	    940	   1385
          11504	    941	   1387
          11505	    942	   1393
          11506	    945	   1398
          11507	    947	   1400
          11508	    944	   1405
          11509	    942	   1405
          11510	    945	   1407
          11511	    949	   1409
          11512	    951	   1409
          11513	    954	   1409
          11514	    953	   1407
          11515	    953	   1401
          11516	    953	   1397
          11517	    955	   1398
          11518	    960	   1395
          11519	    960	   1387
          11520	    960	   1382
          11521	    960	   1373
          11522	    958	   1363
          11523	    965	   1359
          11524	    965	   1352
          11525	    964	   1340
          11526	    965	   1328
          11527	    965	   1316
          11528	    962	   1304
          11529	    966	   1296
          11530	    969	   1284
          11531	    969	   1271
          11532	    968	   1259
          11533	    969	   1244
          11534	    965	   1233
          11535	    968	   1223
          11536	    970	   1214
          11537	    969	   1200
          11538	    968	   1189
          11539	    966	   1176
          11540	    965	   1163
          11541	    966	   1154
          11542	    967	   1144
          11543	    967	   1132
          11544	    966	   1125
          11545	    962	   1113
          11546	    961	   1104
          11547	    963	   1098
          11548	    963	   1093
          11549	    961	   1084
          11550	    961	   1077
          11551	    959	   1069
          11552	    956	   1063
          11553	    957	   1059
          11554	    958	   1054
          11555	    958	   1051
          11556	    957	   1044
          11557	    952	   1041
          11558	    953	   1033
          11559	    953	   1034
          11560	    954	   1032
          11561	    955	   1029
          11562	    953	   1025
          11563	    952	   1021
          11564	    950	   1019
          11565	    952	   1020
          11566	    954	   1020
          11567	    954	   1018
          11568	    953	   1015
          11569	    951	   1018
          11570	    950	   1013
          11571	    952	   1013
          11572	    953	   1014
          11573	    953	   1016
          11574	    952	   1014
          11575	    953	   1013
          11576	    950	   1012
          11577	    953	   1014
          11578	    956	   1016
          11579	    954	   1014
          11580	    955	   1014
          11581	    955	   1013
          11582	    951	   1013
          11583	    953	   1016
          11584	    953	   1019
          11585	    955	   1014
          11586	    953	   1016
          11587	    952	   1015
          11588	    952	   1015
          11589	    955	   1018
          11590	    954	   1019
          11591	    959	   1018
          11592	    954	   1018
          11593	    952	   1017
          11594	    954	   1015
          11595	    953	   1018
          11596	    955	   1020
          11597	    957	   1019
          11598	    955	   1018
          11599	    953	   1017
          11600	    952	   1016
          11601	    953	   1018
          11602	    953	   1021
          11603	    956	   1020
          11604	    953	   1019
          11605	    951	   1015
          11606	    948	   1014
          11607	    949	   1016
          11608	    951	   1018
          11609	    953	   1017
          11610	    953	   1014
          11611	    952	   1012
          11612	    949	   1013
          11613	    950	   1010
          11614	    950	   1013
          11615	    951	   1011
          11616	    953	   1008
          11617	    948	   1006
          11618	    948	   1007
          11619	    949	   1008
          11620	    951	   1010
          11621	    948	   1006
          11622	    950	   1004
          11623	    948	   1003
          11624	    944	   1001
          11625	    944	   1002
          11626	    949	   1003
          11627	    949	   1002
          11628	    946	    998
          11629	    945	    995
          11630	    945	    997
          11631	    945	    998
          11632	    946	    999
          11633	    947	    998
          11634	    945	    994
          11635	    944	    990
          11636	    943	    991
          11637	    945	    992
          11638	    947	    994
          11639	    944	    991
          11640	    947	    990
          11641	    945	    988
          11642	    942	    987
          11643	    944	    987
          11644	    946	    988
          11645	    945	    987
          11646	    945	    987
          11647	    944	    984
          11648	    941	    985
          11649	    943	    985
          11650	    944	    987
          11651	    945	    985
          11652	    946	    983
          11653	    943	    983
          11654	    941	    981
          11655	    943	    983
          11656	    944	    985
          11657	    944	    982
          11658	    945	    983
          11659	    943	    981
          11660	    943	    980
          11661	    943	    982
          11662	    942	    983
          11663	    942	    981
          11664	    945	    980
          11665	    942	    980
          11666	    942	    978
          11667	    943	    980
          11668	    944	    982
          11669	    945	    981
          11670	    945	    979
          11671	    943	    977
          11672	    939	    979
          11673	    941	    978
          11674	    943	    982
          11675	    945	    980
          11676	    944	    978
          11677	    942	    975
          11678	    940	    977
          11679	    942	    978
          11680	    944	    981
          11681	    946	    978
          11682	    944	    978
          11683	    943	    976
          11684	    942	    975
          11685	    944	    978
          11686	    946	    979
          11687	    945	    980
          11688	    945	    978
          11689	    943	    975
          11690	    942	    977
          11691	    946	    978
          11692	    946	    979
          11693	    945	    978
          11694	    945	    979
          11695	    945	    977
          11696	    945	    975
          11697	    947	    981
          11698	    950	    985
          11699	    951	    984
          11700	    951	    989
          11701	    950	   1002
          11702	    952	   1042
          11703	    960	   1118
          11704	    969	   1189
          11705	    980	   1178
          11706	   1002	   1118
          11707	   1056	   1073
          11708	   1127	   1057
          11709	   1158	   1051
          11710	   1123	   1041
          11711	   1064	   1027
          11712	   1030	   1008
          11713	   1024	    983
          11714	   1027	    953
          11715	   1029	    925
          11716	   1032	    890
          11717	   1030	    846
          11718	   1028	    805
          11719	   1028	    767
          11720	   1029	    735
          11721	   1030	    707
          11722	   1027	    679
          11723	   1027	    644
          11724	   1020	    606
          11725	   1021	    563
          11726	   1020	    525
          11727	   1019	    498
          11728	   1018	    480
          11729	   1013	    461
          11730	   1008	    440
          11731	    998	    422
          11732	    986	    413
          11733	    975	    408
          11734	    964	    405
          11735	    955	    398
          11736	    943	    394
          11737	    928	    393
          11738	    913	    391
          11739	    901	    394
          11740	    904	    396
          11741	    910	    397
          11742	    918	    397
          11743	    922	    398
          11744	    925	    405
          11745	    929	    418
          11746	    931	    437
          11747	    930	    456
          11748	    928	    483
          11749	    931	    517
          11750	    928	    561
          11751	    934	    609
          11752	    941	    658
          11753	    949	    710
          11754	    949	    758
          11755	    947	    805
          11756	    941	    850
          11757	    940	    893
          11758	    939	    935
          11759	    941	    972
          11760	    938	   1006
          11761	    936	   1037
          11762	    934	   1070
          11763	    934	   1096
          11764	    936	   1118
          11765	    938	   1135
          11766	    937	   1145
          11767	    938	   1151
          11768	    936	   1162
          11769	    934	   1169
          11770	    938	   1177
          11771	    938	   1185
          11772	    935	   1188
          11773	    936	   1193
          11774	    934	   1200
          11775	    936	   1209
          11776	    940	   1215
          11777	    941	   1221
          11778	    939	   1221
          11779	    937	   1227
          11780	    938	   1234
          11781	    936	   1241
          11782	    938	   1250
          11783	    940	   1255
          11784	    937	   1261
          11785	    936	   1267
          11786	    933	   1272
          11787	    938	   1284
          11788	    941	   1290
          11789	    942	   1297
          11790	    942	   1303
          11791	    943	   1307
          11792	    941	   1316
          11793	    943	   1323
          11794	    946	   1332
          11795	    950	   1339
          11796	    948	   1344
          11797	    949	   1349
          11798	    945	   1357
          11799	    945	   1364
          11800	    951	   1372
          11801	    952	   1376
          11802	    953	   1379
          11803	    951	   1384
          11804	    950	   1390
          11805	    953	   1395
          11806	    958	   1400
          11807	    961	   1402
          11808	    958	   1403
          11809	    959	   1403
          11810	    958	   1406
          11811	    962	   1408
          11812	    965	   1407
          11813	    966	   1410
          11814	    967	   1404
          11815	    967	   1402
          11816	    968	   1401
          11817	    969	   1399
          11818	    970	   1397
          11819	    972	   1391
          11820	    973	   1384
          11821	    972	   1378
          11822	    973	   1369
          11823	    974	   1364
          11824	    980	   1353
          11825	    980	   1341
          11826	    982	   1331
          11827	    980	   1318
          11828	    980	   1309
          11829	    982	   1298
          11830	    984	   1287
          11831	    987	   1271
          11832	    987	   1256
          11833	    985	   1241
          11834	    985	   1228
          11835	    988	   1217
          11836	    987	   1206
          11837	    985	   1191
          11838	    986	   1177
          11839	    981	   1167
          11840	    979	   1155
          11841	    977	   1147
          11842	    980	   1139
          11843	    979	   1127
          11844	    978	   1115
          11845	    975	   1105
          11846	    974	   1097
          11847	    976	   1092
          11848	    977	   1085
          11849	    976	   1077
          11850	    975	   1069
          11851	    972	   1061
          11852	    972	   1057
          11853	    971	   1056
          11854	    974	   1053
          11855	    974	   1049
          11856	    973	   1041
          11857	    972	   1036
          11858	    970	   1032
          11859	    970	   1032
          11860	    972	   1033
          11861	    971	   1030
          11862	    968	   1026
          11863	    963	   1023
          11864	    962	   1023
          11865	    962	   1022
          11866	    962	   1025
          11867	    965	   1022
          11868	    961	   1019
          11869	    961	   1018
          11870	    959	   1018
          11871	    963	   1018
          11872	    964	   1020
          11873	    967	   1017
          11874	    963	   1017
          11875	    963	   1016
          11876	    962	   1016
          11877	    963	   1017
          11878	    965	   1020
          11879	    967	   1018
          11880	    964	   1018
          11881	    962	   1014
          11882	    961	   1016
          11883	    962	   1018
          11884	    963	   1020
          11885	    962	   1020
          11886	    962	   1018
          11887	    957	   1016
          11888	    955	   1015
          11889	    957	   1020
          11890	    960	   1019
          11891	    961	   1020
          11892	    962	   1017
          11893	    962	   1015
          11894	    958	   1014
          11895	    959	   1018
          11896	    960	   1019
          11897	    959	   1017
          11898	    960	   1016
          11899	    955	   1014
          11900	    955	   1013
          11901	    957	   1014
          11902	    961	   1015
          11903	    963	   1015
          11904	    962	   1010
          11905	    963	   1011
          11906	    962	   1012
          11907	    961	   1011
          11908	    962	   1013
          11909	    960	   1010
          11910	    958	   1008
          11911	    956	   1006
          11912	    954	   1006
          11913	    953	   1005
          11914	    958	   1007
          11915	    958	   1005
          11916	    957	   1002
          11917	    956	    999
          11918	    954	   1001
          11919	    955	   1000
          11920	    955	   1002
          11921	    956	   1001
          11922	    955	    996
          11923	    952	    994
          11924	    952	    994
          11925	    953	    998
          11926	    954	    997
          11927	    955	    995
          11928	    955	    996
          11929	    956	    992
          11930	    953	    990
          11931	    954	    994
          11932	    955	    992
          11933	    954	    990
          11934	    954	    986
          11935	    951	    987
          11936	    948	    985
          11937	    949	    987
          11938	    952	    987
          11939	    950	    987
          11940	    950	    986
          11941	    949	    983
          11942	    950	    982
          11943	    948	    983
          11944	    951	    986
          11945	    952	    985
          11946	    951	    984
          11947	    948	    978
          11948	    946	    978
          11949	    950	    981
          11950	    954	    982
          11951	    954	    981
          11952	    954	    978
          11953	    953	    979
          11954	    951	    977
          11955	    951	    979
          11956	    954	    978
          11957	    955	    979
          11958	    952	    978
          11959	    951	    976
          11960	    950	    977
          11961	    951	    977
          11962	    951	    978
          11963	    952	    977
          11964	    952	    977
          11965	    952	    974
          11966	    949	    974
          11967	    953	    977
          11968	    955	    976
          11969	    955	    977
          11970	    954	    975
          11971	    951	    974
          11972	    951	    974
          11973	    954	    974
          11974	    955	    977
          11975	    955	    977
          11976	    956	    974
          11977	    955	    973
          11978	    954	    973
          11979	    952	    976
          11980	    956	    976
          11981	    954	    976
          11982	    954	    973
          11983	    954	    973
          11984	    953	    973
          11985	    957	    975
          11986	    959	    975
          11987	    961	    975
          11988	    960	    972
          11989	    958	    972
          11990	    955	    972
          11991	    958	    974
          11992	    958	    975
          11993	    959	    975
          11994	    955	    974
          11995	    952	    972
          11996	    951	    973
          11997	    954	    975
          11998	    957	    976
          11999	    959	    979
          12000	    962	    975
          12001	    959	    973
          12002	    957	    975
          12003	    960	    978
          12004	    960	    980
          12005	    961	    978
          12006	    963	    976
          12007	    962	    977
          12008	    964	    984
          12009	    964	    999
          12010	    962	   1039
          12011	    970	   1112
          12012	    980	   1173
          12013	    990	   1167
          12014	   1012	   1119
          12015	   1057	   1079
          12016	   1132	   1065
          12017	   1182	   1055
          12018	   1164	   1041
          12019	   1102	   1026
          12020	   1052	   1011
          12021	   1038	    990
          12022	   1044	    966
          12023	   1048	    933
          12024	   1049	    899
          12025	   1046	    860
          12026	   1046	    818
          12027	   1046	    782
          12028	   1048	    750
          12029	   1047	    718
          12030	   1041	    688
          12031	   1037	    655
          12032	   1034	    629
          12033	   1035	    599
          12034	   1038	    563
          12035	   1038	    528
          12036	   1033	    500
          12037	   1027	    476
          12038	   1019	    460
          12039	   1015	    445
          12040	   1010	    430
          12041	    999	    419
          12042	    984	    408
          12043	    973	    400
          12044	    959	    397
          12045	    951	    395
          12046	    942	    393
          12047	    931	    391
          12048	    914	    388
          12049	    901	    385
          12050	    892	    389
          12051	    892	    391
          12052	    902	    394
          12053	    907	    397
          12054	    910	    401
          12055	    912	    408
          12056	    910	    423
          12057	    909	    444
          12058	    914	    463
          12059	    915	    488
          12060	    916	    514
          12061	    921	    547
          12062	    927	    587
          12063	    939	    627
          12064	    947	    674
          12065	    956	    719
          12066	    963	    766
          12067	    960	    811
          12068	    957	    852
          12069	    958	    890
          12070	    957	    927
          12071	    958	    961
          12072	    955	    988
          12073	    953	   1020
          12074	    952	   1050
          12075	    954	   1080
          12076	    957	   1104
          12077	    960	   1123
          12078	    960	   1138
          12079	    959	   1148
          12080	    955	   1156
          12081	    960	   1163
          12082	    957	   1174
          12083	    959	   1178
          12084	    956	   1183
          12085	    955	   1187
          12086	    952	   1195
          12087	    954	   1202
          12088	    956	   1207
          12089	    955	   1213
          12090	    956	   1216
          12091	    955	   1220
          12092	    959	   1225
          12093	    962	   1230
          12094	    965	   1236
          12095	    962	   1239
          12096	    959	   1243
          12097	    954	   1245
          12098	    951	   1249
          12099	    951	   1259
          12100	    955	   1264
          12101	    955	   1270
          12102	    957	   1271
          12103	    956	   1276
          12104	    955	   1283
          12105	    954	   1290
          12106	    953	   1296
          12107	    954	   1300
          12108	    955	   1306
          12109	    953	   1309
          12110	    951	   1318
          12111	    951	   1324
          12112	    951	   1330
          12113	    954	   1336
          12114	    957	   1340
          12115	    956	   1344
          12116	    959	   1350
          12117	    961	   1356
          12118	    963	   1363
          12119	    963	   1368
          12120	    959	   1369
          12121	    959	   1375
          12122	    963	   1377
          12123	    967	   1381
          12124	    968	   1386
          12125	    970	   1388
          12126	    972	   1387
          12127	    972	   1384
          12128	    975	   1387
          12129	    978	   1389
          12130	    983	   1386
          12131	    986	   1384
          12132	    986	   1383
          12133	    983	   1376
          12134	    980	   1374
          12135	    982	   1370
          12136	    988	   1368
          12137	    995	   1359
          12138	   1001	   1350
          12139	   1003	   1342
          12140	   1001	   1333
          12141	   1004	   1326
          12142	   1005	   1318
          12143	   1006	   1307
          12144	   1004	   1294
          12145	   1004	   1281
          12146	   1005	   1271
          12147	   1008	   1259
          12148	   1009	   1249
          12149	   1008	   1236
          12150	   1006	   1222
          12151	   1004	   1207
          12152	   1003	   1197
          12153	   1006	   1183
          12154	   1007	   1173
          12155	   1010	   1162
          12156	   1007	   1152
          12157	   1002	   1141
          12158	    999	   1130
          12159	   1000	   1122
          12160	   1000	   1115
          12161	    997	   1106
          12162	    996	   1095
          12163	    995	   1086
          12164	    994	   1079
          12165	    995	   1074
          12166	    996	   1072
          12167	    993	   1065
          12168	    994	   1059
          12169	    991	   1053
          12170	    989	   1049
          12171	    990	   1047
          12172	    989	   1045
          12173	    989	   1038
          12174	    986	   1036
          12175	    983	   1032
          12176	    983	   1030
          12177	    982	   1029
          12178	    983	   1029
          12179	    983	   1027
          12180	    981	   1025
          12181	    979	   1023
          12182	    978	   1023
          12183	    981	   1027
          12184	    981	   1024
          12185	    980	   1024
          12186	    979	   1022
          12187	    978	   1020
          12188	    977	   1018
          12189	    982	   1018
          12190	    981	   1020
          12191	    978	   1021
          12192	    975	   1021
          12193	    973	   1018
          12194	    975	   1021
          12195	    975	   1022
          12196	    976	   1022
          12197	    978	   1022
          12198	    976	   1021
          12199	    976	   1019
          12200	    975	   1021
          12201	    978	   1025
          12202	    978	   1024
          12203	    979	   1024
          12204	    975	   1022
          12205	    973	   1020
          12206	    975	   1022
          12207	    976	   1021
          12208	    978	   1022
          12209	    977	   1023
          12210	    973	   1021
          12211	    972	   1019
          12212	    971	   1021
          12213	    975	   1023
          12214	    977	   1022
          12215	    976	   1023
          12216	    974	   1018
          12217	    973	   1018
          12218	    971	   1017
          12219	    973	   1018
          12220	    974	   1021
          12221	    975	   1020
          12222	    972	   1017
          12223	    971	   1015
          12224	    971	   1012
          12225	    972	   1014
          12226	    973	   1014
          12227	    973	   1015
          12228	    969	   1009
          12229	    969	   1009
          12230	    969	   1009
          12231	    970	   1010
          12232	    973	   1009
          12233	    971	   1008
          12234	    968	   1007
          12235	    967	   1003
          12236	    966	   1005
