       sample #	     V5	   MLII
          11254	    979	   1031
          11255	    979	   1033
          11256	    982	   1036
          11257	    984	   1034
          11258	    982	   1032
          11259	    978	   1029
          11260	    974	   1028
          11261	    979	   1031
          11262	    984	   1034
          11263	    986	   1032
          11264	    981	   1031
          11265	    983	   1027
          11266	    981	   1027
          11267	    982	   1033
          11268	    986	   1032
          11269	    983	   1031
          11270	    984	   1031
          11271	    982	   1029
          11272	    980	   1029
          11273	    980	   1030
          11274	    984	   1034
          11275	    986	   1035
          11276	    984	   1032
          11277	    982	   1030
          11278	    981	   1031
          11279	    984	   1033
          11280	    987	   1037
          11281	    987	   1035
          11282	    986	   1035
          11283	    983	   1030
          11284	    984	   1031
          11285	    983	   1036
          11286	    982	   1037
          11287	    984	   1035
          11288	    986	   1034
          11289	    983	   1030
          11290	    981	   1036
          11291	    983	   1033
          11292	    984	   1038
          11293	    985	   1038
          11294	    982	   1033
          11295	    980	   1032
          11296	    979	   1033
          11297	    981	   1034
          11298	    981	   1039
          11299	    983	   1037
          11300	    981	   1033
          11301	    979	   1030
          11302	    978	   1035
          11303	    981	   1034
          11304	    981	   1035
          11305	    983	   1035
          11306	    983	   1030
          11307	    978	   1028
          11308	    976	   1029
          11309	    977	   1033
          11310	    980	   1036
          11311	    978	   1034
          11312	    978	   1033
          11313	    975	   1028
          11314	    974	   1028
          11315	    974	   1030
          11316	    976	   1034
          11317	    976	   1030
          11318	    976	   1027
          11319	    970	   1027
          11320	    969	   1028
          11321	    970	   1032
          11322	    974	   1031
          11323	    975	   1029
          11324	    974	   1028
          11325	    969	   1025
          11326	    973	   1027
          11327	    973	   1028
          11328	    975	   1032
          11329	    975	   1031
          11330	    974	   1029
          11331	    972	   1026
          11332	    969	   1025
          11333	    973	   1028
          11334	    975	   1032
          11335	    973	   1029
          11336	    971	   1027
          11337	    970	   1025
          11338	    971	   1027
          11339	    969	   1027
          11340	    972	   1030
          11341	    972	   1030
          11342	    969	   1028
          11343	    968	   1026
          11344	    967	   1028
          11345	    968	   1030
          11346	    972	   1031
          11347	    973	   1031
          11348	    972	   1028
          11349	    967	   1024
          11350	    966	   1028
          11351	    969	   1029
          11352	    971	   1030
          11353	    973	   1031
          11354	    973	   1029
          11355	    968	   1026
          11356	    966	   1025
          11357	    971	   1029
          11358	    974	   1029
          11359	    976	   1028
          11360	    972	   1028
          11361	    967	   1025
          11362	    965	   1026
          11363	    969	   1030
          11364	    973	   1030
          11365	    973	   1030
          11366	    972	   1028
          11367	    967	   1025
          11368	    968	   1025
          11369	    968	   1028
          11370	    970	   1030
          11371	    968	   1028
          11372	    968	   1026
          11373	    965	   1023
          11374	    966	   1027
          11375	    968	   1032
          11376	    970	   1030
          11377	    970	   1028
          11378	    968	   1024
          11379	    964	   1025
          11380	    966	   1026
          11381	    968	   1030
          11382	    970	   1032
          11383	    970	   1030
          11384	    968	   1029
          11385	    966	   1025
          11386	    964	   1025
          11387	    967	   1026
          11388	    970	   1030
          11389	    971	   1028
          11390	    968	   1027
          11391	    969	   1025
          11392	    968	   1028
          11393	    969	   1030
          11394	    972	   1030
          11395	    971	   1029
          11396	    970	   1028
          11397	    966	   1026
          11398	    966	   1026
          11399	    967	   1029
          11400	    969	   1028
          11401	    970	   1028
          11402	    969	   1028
          11403	    967	   1026
          11404	    964	   1025
          11405	    968	   1030
          11406	    970	   1032
          11407	    970	   1030
          11408	    969	   1030
          11409	    966	   1026
          11410	    967	   1027
          11411	    966	   1031
          11412	    969	   1033
          11413	    969	   1030
          11414	    972	   1027
          11415	    968	   1026
          11416	    969	   1027
          11417	    969	   1031
          11418	    975	   1033
          11419	    975	   1031
          11420	    971	   1028
          11421	    967	   1028
          11422	    969	   1028
          11423	    970	   1031
          11424	    977	   1034
          11425	    979	   1033
          11426	    977	   1034
          11427	    975	   1032
          11428	    975	   1036
          11429	    979	   1037
          11430	    982	   1041
          11431	    984	   1040
          11432	    981	   1038
          11433	    979	   1036
          11434	    979	   1040
          11435	    984	   1044
          11436	    987	   1045
          11437	    989	   1043
          11438	    987	   1043
          11439	    983	   1041
          11440	    983	   1042
          11441	    982	   1042
          11442	    983	   1043
          11443	    978	   1040
          11444	    978	   1039
          11445	    973	   1036
          11446	    969	   1036
          11447	    974	   1039
          11448	    976	   1043
          11449	    976	   1040
          11450	    974	   1040
          11451	    973	   1038
          11452	    972	   1042
          11453	    973	   1044
          11454	    975	   1045
          11455	    977	   1046
          11456	    975	   1042
          11457	    976	   1039
          11458	    974	   1038
          11459	    978	   1040
          11460	    977	   1039
          11461	    976	   1037
          11462	    973	   1032
          11463	    964	   1031
          11464	    965	   1032
          11465	    963	   1034
          11466	    970	   1033
          11467	    971	   1035
          11468	    971	   1033
          11469	    967	   1030
          11470	    963	   1028
          11471	    964	   1033
          11472	    968	   1036
          11473	    968	   1036
          11474	    969	   1030
          11475	    965	   1029
          11476	    965	   1030
          11477	    966	   1031
          11478	    970	   1037
          11479	    970	   1032
          11480	    968	   1030
          11481	    964	   1030
          11482	    965	   1028
          11483	    967	   1031
          11484	    970	   1035
          11485	    970	   1034
          11486	    968	   1031
          11487	    964	   1029
          11488	    965	   1030
          11489	    968	   1032
          11490	    969	   1035
          11491	    971	   1035
          11492	    969	   1031
          11493	    963	   1029
          11494	    964	   1032
          11495	    966	   1039
          11496	    970	   1039
          11497	    969	   1041
          11498	    970	   1040
          11499	    968	   1044
          11500	    968	   1050
          11501	    975	   1063
          11502	    980	   1075
          11503	    986	   1083
          11504	    987	   1089
          11505	    987	   1096
          11506	    978	   1113
          11507	    967	   1137
          11508	    955	   1163
          11509	    947	   1190
          11510	    935	   1219
          11511	    924	   1245
          11512	    911	   1276
          11513	    899	   1305
          11514	    898	   1341
          11515	    902	   1381
          11516	    922	   1410
          11517	    942	   1421
          11518	    967	   1403
          11519	    996	   1353
          11520	   1007	   1268
          11521	    999	   1168
          11522	    967	   1088
          11523	    920	   1042
          11524	    885	   1022
          11525	    875	   1017
          11526	    882	   1020
          11527	    894	   1026
          11528	    911	   1025
          11529	    930	   1025
          11530	    948	   1025
          11531	    957	   1027
          11532	    965	   1027
          11533	    967	   1023
          11534	    967	   1018
          11535	    965	   1015
          11536	    966	   1014
          11537	    970	   1014
          11538	    974	   1017
          11539	    978	   1012
          11540	    975	   1011
          11541	    975	   1009
          11542	    977	   1009
          11543	    980	   1013
          11544	    981	   1015
          11545	    985	   1013
          11546	    983	   1012
          11547	    979	   1008
          11548	    984	   1008
          11549	    981	   1013
          11550	    988	   1015
          11551	    990	   1012
          11552	    989	   1009
          11553	    986	   1006
          11554	    986	   1009
          11555	    987	   1009
          11556	    989	   1011
          11557	    991	   1010
          11558	    989	   1008
          11559	    987	   1006
          11560	    985	   1008
          11561	    985	   1011
          11562	    989	   1012
          11563	    992	   1009
          11564	    989	   1008
          11565	    985	   1007
          11566	    988	   1006
          11567	    990	   1008
          11568	    987	   1009
          11569	    991	   1011
          11570	    989	   1007
          11571	    990	   1004
          11572	    990	   1006
          11573	    992	   1007
          11574	    995	   1008
          11575	    996	   1008
          11576	    994	   1005
          11577	    993	   1006
          11578	    991	   1005
          11579	    991	   1009
          11580	    995	   1010
          11581	    997	   1010
          11582	    995	   1009
          11583	    993	   1005
          11584	    993	   1005
          11585	    990	   1009
          11586	    998	   1010
          11587	    998	   1011
          11588	    995	   1008
          11589	    995	   1008
          11590	    995	   1009
          11591	    998	   1013
          11592	   1004	   1013
          11593	   1002	   1010
          11594	   1003	   1010
          11595	   1000	   1010
          11596	   1000	   1009
          11597	   1004	   1013
          11598	   1005	   1015
          11599	   1005	   1014
          11600	   1005	   1011
          11601	   1003	   1008
          11602	   1003	   1012
          11603	   1006	   1015
          11604	   1009	   1020
          11605	   1008	   1018
          11606	   1011	   1016
          11607	   1010	   1017
          11608	   1010	   1018
          11609	   1011	   1021
          11610	   1014	   1024
          11611	   1018	   1027
          11612	   1015	   1022
          11613	   1013	   1025
          11614	   1013	   1027
          11615	   1017	   1032
          11616	   1020	   1036
          11617	   1022	   1038
          11618	   1020	   1038
          11619	   1020	   1035
          11620	   1018	   1041
          11621	   1017	   1045
          11622	   1022	   1051
          11623	   1023	   1050
          11624	   1023	   1052
          11625	   1020	   1052
          11626	   1019	   1056
          11627	   1018	   1061
          11628	   1020	   1066
          11629	   1024	   1066
          11630	   1022	   1063
          11631	   1021	   1065
          11632	   1019	   1069
          11633	   1019	   1071
          11634	   1020	   1071
          11635	   1018	   1068
          11636	   1014	   1067
          11637	   1011	   1064
          11638	   1010	   1064
          11639	   1009	   1064
          11640	   1012	   1065
          11641	   1011	   1062
          11642	   1005	   1055
          11643	   1000	   1051
          11644	   1000	   1051
          11645	   1003	   1051
          11646	   1002	   1054
          11647	    999	   1052
          11648	    995	   1047
          11649	    994	   1042
          11650	    991	   1042
          11651	    992	   1043
          11652	    995	   1045
          11653	    994	   1045
          11654	    989	   1039
          11655	    984	   1037
          11656	    986	   1039
          11657	    987	   1041
          11658	    989	   1040
          11659	    990	   1040
          11660	    984	   1036
          11661	    981	   1033
          11662	    981	   1033
          11663	    982	   1038
          11664	    985	   1039
          11665	    986	   1038
          11666	    986	   1036
          11667	    982	   1034
          11668	    982	   1033
          11669	    984	   1035
          11670	    985	   1036
          11671	    986	   1036
          11672	    983	   1031
          11673	    983	   1030
          11674	    980	   1029
          11675	    981	   1033
          11676	    985	   1034
          11677	    984	   1035
          11678	    983	   1029
          11679	    983	   1026
          11680	    977	   1028
          11681	    983	   1031
          11682	    981	   1034
          11683	    985	   1034
          11684	    985	   1029
          11685	    980	   1024
          11686	    981	   1026
          11687	    981	   1029
          11688	    986	   1032
          11689	    987	   1033
          11690	    985	   1026
          11691	    982	   1030
          11692	    981	   1028
          11693	    984	   1029
          11694	    987	   1033
          11695	    989	   1029
          11696	    987	   1030
          11697	    982	   1029
          11698	    982	   1029
          11699	    985	   1035
          11700	    986	   1036
          11701	    990	   1034
          11702	    985	   1031
          11703	    981	   1030
          11704	    983	   1033
          11705	    985	   1034
          11706	    989	   1036
          11707	    991	   1036
          11708	    987	   1032
          11709	    988	   1031
          11710	    985	   1034
          11711	    986	   1036
          11712	    989	   1037
          11713	    989	   1035
          11714	    986	   1031
          11715	    985	   1032
          11716	    983	   1033
          11717	    983	   1036
          11718	    985	   1037
          11719	    984	   1035
          11720	    984	   1031
          11721	    981	   1030
          11722	    980	   1031
          11723	    983	   1033
          11724	    984	   1036
          11725	    985	   1036
          11726	    983	   1031
          11727	    979	   1028
          11728	    979	   1030
          11729	    981	   1032
          11730	    984	   1038
          11731	    985	   1035
          11732	    984	   1030
          11733	    980	   1030
          11734	    978	   1032
          11735	    981	   1034
          11736	    978	   1034
          11737	    979	   1031
          11738	    978	   1025
          11739	    974	   1026
          11740	    975	   1027
          11741	    975	   1028
          11742	    977	   1033
          11743	    979	   1031
          11744	    975	   1027
          11745	    973	   1026
          11746	    971	   1027
          11747	    974	   1028
          11748	    977	   1029
          11749	    976	   1029
          11750	    974	   1027
          11751	    974	   1022
          11752	    973	   1024
          11753	    973	   1026
          11754	    976	   1028
          11755	    975	   1029
          11756	    973	   1024
          11757	    970	   1024
          11758	    969	   1025
          11759	    970	   1028
          11760	    974	   1030
          11761	    973	   1027
          11762	    972	   1024
          11763	    971	   1022
          11764	    968	   1024
          11765	    971	   1025
          11766	    971	   1028
          11767	    973	   1029
          11768	    973	   1026
          11769	    970	   1027
          11770	    968	   1026
          11771	    968	   1026
          11772	    970	   1028
          11773	    973	   1027
          11774	    971	   1024
          11775	    968	   1026
          11776	    968	   1027
          11777	    970	   1028
          11778	    973	   1032
          11779	    974	   1028
          11780	    973	   1027
          11781	    970	   1024
          11782	    970	   1027
          11783	    971	   1027
          11784	    973	   1030
          11785	    972	   1028
          11786	    971	   1028
          11787	    969	   1024
          11788	    968	   1028
          11789	    969	   1026
          11790	    972	   1028
          11791	    972	   1029
          11792	    971	   1028
          11793	    967	   1024
          11794	    966	   1026
          11795	    968	   1026
          11796	    971	   1030
          11797	    971	   1030
          11798	    970	   1026
          11799	    968	   1026
          11800	    967	   1026
          11801	    968	   1028
          11802	    971	   1030
          11803	    969	   1032
          11804	    972	   1029
          11805	    968	   1026
          11806	    970	   1026
          11807	    970	   1030
          11808	    972	   1029
          11809	    973	   1030
          11810	    972	   1026
          11811	    968	   1025
          11812	    969	   1025
          11813	    972	   1031
          11814	    973	   1031
          11815	    975	   1029
          11816	    971	   1026
          11817	    969	   1025
          11818	    969	   1029
          11819	    970	   1029
          11820	    973	   1031
          11821	    973	   1030
          11822	    972	   1027
          11823	    971	   1027
          11824	    969	   1028
          11825	    972	   1029
          11826	    974	   1031
          11827	    975	   1030
          11828	    973	   1028
          11829	    969	   1026
          11830	    967	   1028
          11831	    972	   1031
          11832	    975	   1032
          11833	    974	   1028
          11834	    973	   1027
          11835	    970	   1026
          11836	    969	   1026
          11837	    971	   1031
          11838	    974	   1030
          11839	    974	   1031
          11840	    974	   1027
          11841	    969	   1028
          11842	    968	   1027
          11843	    972	   1029
          11844	    972	   1032
          11845	    975	   1030
          11846	    970	   1030
          11847	    967	   1027
          11848	    972	   1029
          11849	    974	   1033
          11850	    978	   1036
          11851	    981	   1035
          11852	    979	   1034
          11853	    977	   1032
          11854	    977	   1036
          11855	    980	   1040
          11856	    984	   1043
          11857	    983	   1041
          11858	    982	   1037
          11859	    981	   1039
          11860	    982	   1040
          11861	    986	   1042
          11862	    990	   1044
          11863	    989	   1044
          11864	    990	   1042
          11865	    986	   1040
          11866	    983	   1041
          11867	    984	   1043
          11868	    987	   1045
          11869	    984	   1040
          11870	    984	   1037
          11871	    976	   1034
          11872	    975	   1036
          11873	    976	   1038
          11874	    978	   1039
          11875	    980	   1038
          11876	    976	   1038
          11877	    974	   1036
          11878	    973	   1038
          11879	    976	   1039
          11880	    979	   1041
          11881	    977	   1040
          11882	    976	   1039
          11883	    977	   1038
          11884	    977	   1041
          11885	    982	   1039
          11886	    984	   1042
          11887	    981	   1035
          11888	    978	   1031
          11889	    972	   1028
          11890	    969	   1030
          11891	    969	   1033
          11892	    970	   1036
          11893	    970	   1034
          11894	    971	   1030
          11895	    967	   1028
          11896	    970	   1031
          11897	    971	   1031
          11898	    972	   1032
          11899	    970	   1031
          11900	    972	   1030
          11901	    967	   1025
          11902	    964	   1031
          11903	    968	   1031
          11904	    971	   1034
          11905	    971	   1032
          11906	    970	   1028
          11907	    969	   1025
          11908	    966	   1028
          11909	    967	   1029
          11910	    970	   1032
          11911	    972	   1031
          11912	    970	   1030
          11913	    965	   1027
          11914	    967	   1029
          11915	    970	   1032
          11916	    971	   1035
          11917	    972	   1032
          11918	    970	   1030
          11919	    969	   1027
          11920	    968	   1031
          11921	    969	   1034
          11922	    972	   1037
          11923	    971	   1034
          11924	    970	   1037
          11925	    969	   1034
          11926	    969	   1035
          11927	    972	   1040
          11928	    976	   1045
          11929	    978	   1048
          11930	    978	   1052
          11931	    977	   1057
          11932	    979	   1068
          11933	    985	   1081
          11934	    991	   1092
          11935	    993	   1101
          11936	    983	   1117
          11937	    967	   1137
          11938	    954	   1169
          11939	    948	   1199
          11940	    941	   1230
          11941	    930	   1257
          11942	    916	   1279
          11943	    904	   1305
          11944	    900	   1339
          11945	    910	   1373
          11946	    926	   1405
          11947	    946	   1421
          11948	    966	   1416
          11949	    989	   1380
          11950	   1003	   1320
          11951	   1011	   1236
          11952	    999	   1151
          11953	    964	   1082
          11954	    920	   1042
          11955	    891	   1023
          11956	    880	   1016
          11957	    885	   1020
          11958	    896	   1024
          11959	    911	   1028
          11960	    929	   1027
          11961	    946	   1026
          11962	    960	   1024
          11963	    967	   1025
          11964	    971	   1025
          11965	    972	   1023
          11966	    974	   1017
          11967	    973	   1013
          11968	    973	   1014
          11969	    976	   1015
          11970	    978	   1018
          11971	    981	   1015
          11972	    982	   1011
          11973	    981	   1011
          11974	    980	   1011
          11975	    984	   1013
          11976	    987	   1014
          11977	    987	   1012
          11978	    989	   1011
          11979	    985	   1007
          11980	    984	   1009
          11981	    988	   1011
          11982	    993	   1014
          11983	    994	   1014
          11984	    993	   1010
          11985	    989	   1005
          11986	    991	   1008
          11987	    992	   1008
          11988	    994	   1011
          11989	    995	   1009
          11990	    992	   1007
          11991	    989	   1004
          11992	    991	   1005
          11993	    993	   1008
          11994	    995	   1009
          11995	    993	   1006
          11996	    994	   1004
          11997	    992	   1002
          11998	    993	   1004
          11999	    997	   1008
          12000	    995	   1007
          12001	    996	   1009
          12002	    997	   1003
          12003	    995	   1003
          12004	    995	   1003
          12005	    998	   1004
          12006	    997	   1008
          12007	    998	   1005
          12008	    998	   1003
          12009	    995	   1003
          12010	    995	   1004
          12011	    997	   1008
          12012	   1000	   1007
          12013	   1003	   1008
          12014	    999	   1004
          12015	    998	   1003
          12016	    997	   1005
          12017	   1001	   1008
          12018	   1003	   1011
          12019	   1005	   1005
          12020	   1001	   1006
          12021	   1000	   1005
          12022	   1001	   1005
          12023	   1004	   1007
          12024	   1008	   1010
          12025	   1007	   1009
          12026	   1003	   1007
          12027	   1003	   1005
          12028	   1005	   1005
          12029	   1007	   1008
          12030	   1012	   1009
          12031	   1014	   1010
          12032	   1010	   1008
          12033	   1010	   1004
          12034	   1010	   1009
          12035	   1014	   1011
          12036	   1017	   1015
          12037	   1016	   1012
          12038	   1014	   1009
          12039	   1011	   1006
          12040	   1015	   1010
          12041	   1017	   1015
          12042	   1022	   1018
          12043	   1020	   1018
          12044	   1022	   1019
          12045	   1020	   1018
          12046	   1021	   1023
          12047	   1024	   1026
          12048	   1028	   1028
          12049	   1026	   1029
          12050	   1025	   1027
          12051	   1022	   1029
          12052	   1024	   1032
          12053	   1029	   1036
          12054	   1030	   1040
          12055	   1031	   1043
          12056	   1030	   1043
          12057	   1028	   1043
          12058	   1027	   1046
          12059	   1031	   1051
          12060	   1034	   1055
          12061	   1032	   1057
          12062	   1030	   1057
          12063	   1029	   1058
          12064	   1029	   1061
          12065	   1030	   1064
          12066	   1034	   1068
          12067	   1036	   1068
          12068	   1029	   1064
          12069	   1028	   1063
          12070	   1025	   1064
          12071	   1023	   1066
          12072	   1023	   1068
          12073	   1025	   1065
          12074	   1023	   1061
          12075	   1018	   1059
          12076	   1016	   1057
          12077	   1018	   1057
          12078	   1016	   1060
          12079	   1014	   1055
          12080	   1012	   1050
          12081	   1008	   1048
          12082	   1004	   1047
          12083	   1006	   1046
          12084	   1006	   1047
          12085	   1008	   1046
          12086	   1003	   1041
          12087	    999	   1037
          12088	    996	   1038
          12089	    996	   1039
          12090	   1002	   1042
          12091	   1000	   1040
          12092	    997	   1036
          12093	    995	   1035
          12094	    995	   1038
          12095	    997	   1038
          12096	    997	   1041
          12097	    999	   1039
          12098	    997	   1035
          12099	    994	   1034
          12100	    993	   1033
          12101	    993	   1035
          12102	    995	   1037
          12103	    995	   1038
          12104	    995	   1033
          12105	    994	   1030
          12106	    992	   1031
          12107	    994	   1032
          12108	    996	   1034
          12109	    995	   1035
          12110	    992	   1030
          12111	    992	   1030
          12112	    991	   1030
          12113	    993	   1031
          12114	    996	   1034
          12115	    998	   1030
          12116	    995	   1029
          12117	    992	   1026
          12118	    992	   1028
          12119	    991	   1030
          12120	    996	   1031
          12121	    995	   1029
          12122	    998	   1026
          12123	    992	   1027
          12124	    994	   1027
          12125	    994	   1030
          12126	    998	   1032
          12127	    999	   1031
          12128	    994	   1027
          12129	    993	   1027
          12130	    994	   1028
          12131	    995	   1031
          12132	    998	   1034
          12133	    997	   1034
          12134	    996	   1029
          12135	    995	   1028
          12136	    995	   1030
          12137	    995	   1032
          12138	   1001	   1035
          12139	    999	   1035
          12140	    999	   1032
          12141	    994	   1031
          12142	    995	   1035
          12143	    998	   1035
          12144	   1001	   1037
          12145	   1003	   1035
          12146	    998	   1034
          12147	    995	   1035
          12148	    997	   1036
          12149	    996	   1036
          12150	    999	   1038
          12151	   1001	   1035
          12152	    997	   1034
          12153	    994	   1033
          12154	    993	   1035
          12155	    994	   1036
          12156	    996	   1034
          12157	    996	   1036
          12158	    996	   1034
          12159	    992	   1030
          12160	    992	   1030
          12161	    995	   1034
          12162	    997	   1035
          12163	    995	   1033
          12164	    996	   1032
          12165	    992	   1030
          12166	    990	   1031
          12167	    993	   1035
          12168	    997	   1036
          12169	    997	   1032
          12170	    994	   1030
          12171	    991	   1028
          12172	    990	   1031
          12173	    989	   1033
          12174	    994	   1034
          12175	    996	   1032
          12176	    993	   1030
          12177	    989	   1026
          12178	    985	   1025
          12179	    990	   1029
          12180	    993	   1030
          12181	    990	   1031
          12182	    989	   1025
          12183	    985	   1024
          12184	    987	   1029
          12185	    988	   1030
          12186	    991	   1030
          12187	    989	   1028
          12188	    989	   1028
          12189	    986	   1024
          12190	    986	   1025
          12191	    987	   1029
          12192	    991	   1029
          12193	    990	   1028
          12194	    987	   1026
          12195	    982	   1025
          12196	    985	   1026
          12197	    987	   1027
          12198	    988	   1030
          12199	    990	   1028
          12200	    988	   1026
          12201	    986	   1023
          12202	    985	   1023
          12203	    988	   1026
          12204	    988	   1028
          12205	    986	   1027
          12206	    985	   1025
          12207	    984	   1024
          12208	    982	   1025
          12209	    983	   1029
          12210	    984	   1029
          12211	    987	   1028
          12212	    985	   1023
          12213	    983	   1025
          12214	    981	   1023
          12215	    984	   1027
          12216	    985	   1028
          12217	    987	   1026
          12218	    983	   1025
          12219	    982	   1023
          12220	    982	   1026
          12221	    984	   1027
          12222	    988	   1031
          12223	    988	   1030
          12224	    987	   1027
          12225	    983	   1027
          12226	    980	   1028
          12227	    984	   1028
          12228	    984	   1031
          12229	    985	   1029
          12230	    985	   1026
          12231	    983	   1025
          12232	    983	   1027
          12233	    983	   1029
          12234	    986	   1029
          12235	    984	   1029
          12236	    984	   1025
          12237	    982	   1023
          12238	    982	   1026
          12239	    984	   1028
          12240	    986	   1029
          12241	    984	   1029
          12242	    986	   1026
          12243	    983	   1025
          12244	    982	   1027
          12245	    983	   1027
          12246	    985	   1031
          12247	    985	   1028
          12248	    983	   1028
          12249	    981	   1027
          12250	    983	   1029
          12251	    981	   1029
          12252	    988	   1032
          12253	    987	   1031
          12254	    985	   1028
          12255	    983	   1025
          12256	    984	   1025
          12257	    985	   1030
          12258	    989	   1029
          12259	    988	   1030
          12260	    984	   1028
          12261	    982	   1025
          12262	    980	   1028
          12263	    987	   1029
          12264	    989	   1031
          12265	    987	   1032
          12266	    984	   1029
          12267	    984	   1026
          12268	    984	   1025
          12269	    984	   1030
          12270	    988	   1031
          12271	    988	   1030
          12272	    988	   1029
          12273	    986	   1027
          12274	    986	   1030
          12275	    992	   1032
          12276	    995	   1036
          12277	    994	   1035
          12278	    996	   1034
          12279	    994	   1033
          12280	    995	   1035
          12281	    994	   1041
          12282	    998	   1042
          12283	    998	   1038
          12284	    997	   1038
          12285	    998	   1037
          12286	    998	   1037
          12287	   1000	   1040
          12288	   1001	   1044
          12289	   1003	   1043
          12290	   1001	   1039
          12291	    997	   1033
          12292	    993	   1034
          12293	    996	   1034
          12294	    995	   1037
          12295	    991	   1036
          12296	    989	   1032
          12297	    990	   1031
          12298	    991	   1037
          12299	    994	   1038
          12300	    995	   1040
          12301	    994	   1037
          12302	    995	   1038
          12303	    993	   1037
          12304	    992	   1036
          12305	    994	   1038
          12306	    998	   1033
          12307	    993	   1030
          12308	    989	   1030
          12309	    983	   1030
          12310	    981	   1030
          12311	    983	   1034
          12312	    986	   1036
          12313	    988	   1032
          12314	    983	   1027
          12315	    980	   1027
          12316	    981	   1028
          12317	    979	   1030
          12318	    982	   1031
          12319	    985	   1032
          12320	    982	   1024
          12321	    983	   1028
          12322	    981	   1027
          12323	    984	   1031
          12324	    987	   1034
          12325	    988	   1029
          12326	    986	   1027
          12327	    979	   1026
          12328	    981	   1027
          12329	    983	   1030
          12330	    985	   1031
          12331	    984	   1030
          12332	    981	   1029
          12333	    982	   1029
          12334	    981	   1028
          12335	    983	   1031
          12336	    986	   1032
          12337	    985	   1032
          12338	    980	   1030
          12339	    977	   1030
          12340	    980	   1031
          12341	    981	   1033
          12342	    985	   1034
          12343	    987	   1033
          12344	    984	   1033
          12345	    983	   1037
          12346	    986	   1044
          12347	    989	   1054
          12348	    994	   1064
          12349	    997	   1072
          12350	   1000	   1076
          12351	   1002	   1083
          12352	    999	   1099
          12353	    990	   1119
          12354	    978	   1146
          12355	    966	   1172
          12356	    955	   1195
          12357	    938	   1218
          12358	    923	   1248
          12359	    912	   1277
          12360	    902	   1311
          12361	    907	   1348
          12362	    919	   1381
          12363	    941	   1398
          12364	    970	   1388
          12365	    999	   1344
          12366	   1017	   1265
          12367	   1014	   1166
          12368	    991	   1083
          12369	    943	   1037
          12370	    910	   1017
          12371	    896	   1013
          12372	    897	   1013
          12373	    910	   1021
          12374	    923	   1020
          12375	    942	   1020
          12376	    962	   1020
          12377	    979	   1021
          12378	    986	   1027
          12379	    988	   1022
          12380	    989	   1016
          12381	    987	   1012
          12382	    988	   1011
          12383	    990	   1012
          12384	    992	   1014
          12385	    993	   1010
          12386	    995	   1007
          12387	    992	   1005
          12388	    990	   1007
          12389	    994	   1009
          12390	    998	   1011
          12391	    998	   1008
          12392	    998	   1007
          12393	    995	   1003
          12394	    995	   1006
          12395	    996	   1006
          12396	   1004	   1010
          12397	   1001	   1008
          12398	   1001	   1006
          12399	    999	   1005
          12400	    999	   1005
          12401	   1002	   1006
          12402	   1008	   1006
          12403	   1007	   1006
          12404	   1005	   1003
          12405	   1001	   1000
          12406	   1002	   1003
          12407	   1003	   1004
          12408	   1007	   1005
          12409	   1006	   1003
          12410	   1004	   1001
          12411	   1001	    999
          12412	   1002	   1000
          12413	   1005	   1003
          12414	   1007	   1003
          12415	   1008	   1002
          12416	   1003	   1000
          12417	   1002	    999
          12418	   1003	    998
          12419	   1006	   1003
          12420	   1009	   1006
          12421	   1011	   1003
          12422	   1006	   1000
          12423	   1004	    998
          12424	   1004	    999
          12425	   1007	   1000
          12426	   1009	   1005
          12427	   1012	   1004
          12428	   1010	   1001
          12429	   1008	   1000
          12430	   1010	   1002
          12431	   1010	   1002
          12432	   1013	   1004
          12433	   1014	   1004
          12434	   1012	    999
          12435	   1011	   1000
          12436	   1011	   1004
          12437	   1012	   1007
          12438	   1017	   1010
          12439	   1018	   1007
          12440	   1017	   1005
          12441	   1013	   1001
          12442	   1013	   1004
          12443	   1015	   1008
          12444	   1018	   1011
          12445	   1020	   1010
          12446	   1017	   1010
          12447	   1019	   1008
          12448	   1021	   1009
          12449	   1019	   1014
          12450	   1021	   1014
          12451	   1024	   1016
          12452	   1024	   1014
          12453	   1024	   1015
          12454	   1024	   1019
          12455	   1027	   1023
          12456	   1031	   1025
          12457	   1030	   1028
          12458	   1027	   1026
          12459	   1026	   1027
          12460	   1028	   1031
          12461	   1030	   1034
          12462	   1032	   1039
          12463	   1035	   1039
          12464	   1033	   1038
          12465	   1031	   1041
          12466	   1030	   1045
          12467	   1032	   1050
          12468	   1034	   1055
          12469	   1034	   1055
          12470	   1033	   1055
          12471	   1030	   1056
          12472	   1028	   1059
          12473	   1029	   1062
          12474	   1033	   1061
          12475	   1031	   1060
          12476	   1026	   1059
          12477	   1025	   1057
          12478	   1022	   1056
          12479	   1021	   1060
          12480	   1023	   1057
          12481	   1024	   1053
          12482	   1018	   1052
          12483	   1014	   1047
          12484	   1013	   1046
          12485	   1011	   1047
          12486	   1014	   1049
          12487	   1012	   1043
          12488	   1008	   1039
          12489	   1004	   1037
          12490	   1003	   1037
          12491	   1001	   1039
          12492	   1006	   1038
          12493	   1001	   1037
          12494	   1001	   1034
          12495	    995	   1031
          12496	    996	   1031
          12497	    999	   1033
          12498	   1000	   1033
          12499	    999	   1032
          12500	    999	   1030
          12501	    995	   1029
          12502	    997	   1030
          12503	    998	   1034
