       sample #	     V5	     V2
           2694	    979	   1012
           2695	    979	   1010
           2696	    977	   1008
           2697	    976	   1006
           2698	    974	   1008
           2699	    976	   1007
           2700	    979	   1007
           2701	    978	   1006
           2702	    976	   1003
           2703	    975	   1001
           2704	    973	   1002
           2705	    974	   1005
           2706	    975	   1004
           2707	    975	   1003
           2708	    974	   1000
           2709	    972	    998
           2710	    971	    999
           2711	    975	   1003
           2712	    975	   1002
           2713	    975	   1002
           2714	    975	    998
           2715	    970	    999
           2716	    971	   1003
           2717	    972	   1003
           2718	    973	   1004
           2719	    972	   1004
           2720	    971	   1003
           2721	    969	   1003
           2722	    967	   1003
           2723	    970	   1006
           2724	    970	   1006
           2725	    970	   1005
           2726	    969	   1003
           2727	    970	   1000
           2728	    972	   1000
           2729	    975	    999
           2730	    978	   1000
           2731	    978	    996
           2732	    975	    992
           2733	    975	    990
           2734	    976	    989
           2735	    979	    988
           2736	    982	    986
           2737	    981	    982
           2738	    980	    979
           2739	    981	    976
           2740	    977	    979
           2741	    977	    977
           2742	    979	    976
           2743	    978	    975
           2744	    979	    972
           2745	    977	    971
           2746	    976	    976
           2747	    978	    980
           2748	    980	    981
           2749	    976	    980
           2750	    976	    979
           2751	    972	    977
           2752	    972	    980
           2753	    970	    981
           2754	    971	    981
           2755	    973	    984
           2756	    971	    979
           2757	    968	    979
           2758	    971	    981
           2759	    972	    982
           2760	    972	    982
           2761	    972	    984
           2762	    971	    981
           2763	    970	    979
           2764	    969	    984
           2765	    973	    986
           2766	    974	    986
           2767	    972	    986
           2768	    971	    985
           2769	    970	    987
           2770	    971	    990
           2771	    973	    998
           2772	    977	   1008
           2773	    979	   1028
           2774	    980	   1068
           2775	    985	   1134
           2776	    992	   1189
           2777	   1003	   1176
           2778	   1026	   1123
           2779	   1086	   1086
           2780	   1160	   1069
           2781	   1189	   1063
           2782	   1143	   1055
           2783	   1083	   1051
           2784	   1053	   1044
           2785	   1050	   1035
           2786	   1056	   1022
           2787	   1061	    999
           2788	   1062	    974
           2789	   1066	    939
           2790	   1073	    900
           2791	   1076	    853
           2792	   1077	    806
           2793	   1082	    756
           2794	   1084	    708
           2795	   1085	    667
           2796	   1088	    629
           2797	   1090	    604
           2798	   1093	    580
           2799	   1097	    559
           2800	   1100	    544
           2801	   1100	    523
           2802	   1106	    502
           2803	   1103	    477
           2804	   1103	    452
           2805	   1093	    439
           2806	   1081	    430
           2807	   1070	    421
           2808	   1063	    413
           2809	   1055	    403
           2810	   1037	    395
           2811	   1017	    391
           2812	    998	    391
           2813	    992	    391
           2814	    996	    392
           2815	    998	    390
           2816	    997	    390
           2817	    996	    395
           2818	    991	    405
           2819	    990	    417
           2820	    986	    432
           2821	    979	    450
           2822	    967	    470
           2823	    960	    496
           2824	    955	    526
           2825	    955	    557
           2826	    954	    598
           2827	    952	    644
           2828	    950	    690
           2829	    944	    743
           2830	    943	    791
           2831	    945	    841
           2832	    950	    889
           2833	    950	    938
           2834	    951	    979
           2835	    945	   1016
           2836	    946	   1052
           2837	    942	   1088
           2838	    945	   1120
           2839	    944	   1150
           2840	    946	   1169
           2841	    944	   1182
           2842	    945	   1198
           2843	    948	   1211
           2844	    954	   1222
           2845	    957	   1231
           2846	    957	   1239
           2847	    956	   1247
           2848	    954	   1257
           2849	    957	   1268
           2850	    961	   1278
           2851	    959	   1286
           2852	    958	   1293
           2853	    958	   1301
           2854	    959	   1314
           2855	    961	   1324
           2856	    963	   1333
           2857	    961	   1340
           2858	    960	   1350
           2859	    960	   1356
           2860	    960	   1368
           2861	    960	   1378
           2862	    963	   1387
           2863	    965	   1394
           2864	    961	   1401
           2865	    964	   1407
           2866	    965	   1418
           2867	    968	   1426
           2868	    969	   1433
           2869	    966	   1438
           2870	    967	   1442
           2871	    964	   1449
           2872	    965	   1456
           2873	    968	   1460
           2874	    972	   1464
           2875	    970	   1464
           2876	    970	   1463
           2877	    970	   1465
           2878	    973	   1466
           2879	    976	   1466
           2880	    979	   1465
           2881	    981	   1462
           2882	    983	   1455
           2883	    982	   1448
           2884	    982	   1443
           2885	    984	   1438
           2886	    988	   1429
           2887	    991	   1421
           2888	    991	   1410
           2889	    991	   1400
           2890	    990	   1387
           2891	    994	   1376
           2892	    995	   1367
           2893	    995	   1352
           2894	    997	   1338
           2895	    995	   1322
           2896	    996	   1308
           2897	    995	   1296
           2898	    999	   1281
           2899	    998	   1264
           2900	    996	   1246
           2901	    995	   1232
           2902	    992	   1216
           2903	    994	   1204
           2904	    997	   1192
           2905	    995	   1178
           2906	    993	   1163
           2907	    991	   1149
           2908	    990	   1140
           2909	    992	   1128
           2910	    995	   1119
           2911	    992	   1109
           2912	    990	   1099
           2913	    986	   1087
           2914	    986	   1081
           2915	    988	   1075
           2916	    989	   1068
           2917	    990	   1061
           2918	    985	   1055
           2919	    982	   1046
           2920	    981	   1046
           2921	    982	   1043
           2922	    982	   1038
           2923	    980	   1035
           2924	    979	   1029
           2925	    977	   1024
           2926	    977	   1024
           2927	    980	   1024
           2928	    981	   1023
           2929	    980	   1021
           2930	    981	   1018
           2931	    980	   1016
           2932	    978	   1013
           2933	    977	   1017
           2934	    980	   1016
           2935	    978	   1016
           2936	    975	   1011
           2937	    974	   1010
           2938	    976	   1009
           2939	    978	   1011
           2940	    981	   1012
           2941	    978	   1009
           2942	    976	   1009
           2943	    975	   1008
           2944	    975	   1009
           2945	    978	   1011
           2946	    979	   1012
           2947	    979	   1013
           2948	    977	   1010
           2949	    978	   1007
           2950	    978	   1010
           2951	    979	   1012
           2952	    983	   1013
           2953	    981	   1016
           2954	    979	   1012
           2955	    976	   1011
           2956	    974	   1010
           2957	    977	   1016
           2958	    981	   1017
           2959	    979	   1014
           2960	    979	   1016
           2961	    977	   1013
           2962	    974	   1017
           2963	    975	   1020
           2964	    977	   1017
           2965	    976	   1019
           2966	    972	   1017
           2967	    973	   1017
           2968	    974	   1017
           2969	    976	   1019
           2970	    979	   1018
           2971	    976	   1016
           2972	    974	   1014
           2973	    972	   1013
           2974	    971	   1012
           2975	    973	   1016
           2976	    977	   1014
           2977	    972	   1014
           2978	    972	   1011
           2979	    972	   1009
           2980	    969	   1009
           2981	    973	   1010
           2982	    973	   1011
           2983	    970	   1006
           2984	    968	   1003
           2985	    969	   1002
           2986	    967	   1000
           2987	    968	   1003
           2988	    971	   1002
           2989	    967	   1001
           2990	    967	    999
           2991	    965	    998
           2992	    966	    998
           2993	    967	   1000
           2994	    971	    999
           2995	    969	    997
           2996	    969	    994
           2997	    966	    991
           2998	    968	    992
           2999	    970	    994
           3000	    970	    993
           3001	    969	    989
           3002	    968	    986
           3003	    964	    986
           3004	    963	    988
           3005	    963	    989
           3006	    968	    988
           3007	    965	    984
           3008	    967	    982
           3009	    964	    983
           3010	    961	    982
           3011	    962	    984
           3012	    964	    983
           3013	    966	    984
           3014	    965	    981
           3015	    963	    979
           3016	    962	    980
           3017	    964	    983
           3018	    965	    983
           3019	    966	    982
           3020	    967	    978
           3021	    964	    979
           3022	    965	    978
           3023	    964	    981
           3024	    968	    980
           3025	    968	    981
           3026	    967	    981
           3027	    962	    976
           3028	    964	    978
           3029	    965	    980
           3030	    971	    982
           3031	    970	    978
           3032	    966	    977
           3033	    964	    976
           3034	    967	    977
           3035	    969	    978
           3036	    968	    979
           3037	    968	    977
           3038	    963	    978
           3039	    964	    977
           3040	    964	    980
           3041	    963	    982
           3042	    967	    984
           3043	    967	    985
           3044	    961	    985
           3045	    960	    984
           3046	    961	    987
           3047	    963	    990
           3048	    967	    990
           3049	    966	    990
           3050	    965	    986
           3051	    966	    986
           3052	    962	    988
           3053	    967	    989
           3054	    970	    991
           3055	    970	    989
           3056	    972	    985
           3057	    973	    982
           3058	    973	    981
           3059	    977	    985
           3060	    979	    984
           3061	    979	    987
           3062	    980	    987
           3063	    981	    997
           3064	    986	   1024
           3065	    990	   1078
           3066	    995	   1157
           3067	    999	   1191
           3068	   1007	   1156
           3069	   1036	   1098
           3070	   1106	   1067
           3071	   1186	   1055
           3072	   1212	   1042
           3073	   1164	   1028
           3074	   1097	   1010
           3075	   1060	    997
           3076	   1052	    974
           3077	   1058	    947
           3078	   1060	    916
           3079	   1055	    883
           3080	   1048	    843
           3081	   1047	    798
           3082	   1046	    760
           3083	   1053	    731
           3084	   1056	    707
           3085	   1054	    683
           3086	   1050	    651
           3087	   1049	    615
           3088	   1048	    579
           3089	   1053	    544
           3090	   1057	    512
           3091	   1054	    488
           3092	   1052	    466
           3093	   1044	    443
           3094	   1040	    428
           3095	   1040	    413
           3096	   1035	    403
           3097	   1024	    396
           3098	   1021	    387
           3099	   1008	    380
           3100	    997	    376
           3101	    982	    377
           3102	    968	    373
           3103	    950	    373
           3104	    941	    371
           3105	    942	    371
           3106	    947	    374
           3107	    954	    383
           3108	    958	    394
           3109	    955	    408
           3110	    950	    427
           3111	    943	    452
           3112	    940	    484
           3113	    939	    515
           3114	    942	    558
           3115	    945	    600
           3116	    953	    642
           3117	    956	    688
           3118	    961	    738
           3119	    968	    788
           3120	    969	    833
           3121	    963	    873
           3122	    960	    912
           3123	    956	    952
           3124	    954	    992
           3125	    955	   1028
           3126	    960	   1060
           3127	    958	   1089
           3128	    960	   1110
           3129	    960	   1133
           3130	    962	   1148
           3131	    967	   1164
           3132	    969	   1173
           3133	    971	   1183
           3134	    969	   1188
           3135	    971	   1197
           3136	    972	   1209
           3137	    973	   1217
           3138	    976	   1223
           3139	    975	   1230
           3140	    974	   1235
           3141	    977	   1240
           3142	    975	   1249
           3143	    978	   1258
           3144	    982	   1267
           3145	    983	   1273
           3146	    981	   1279
           3147	    980	   1284
           3148	    981	   1296
           3149	    982	   1304
           3150	    982	   1311
           3151	    984	   1319
           3152	    984	   1324
           3153	    983	   1330
           3154	    984	   1341
           3155	    983	   1352
           3156	    987	   1359
           3157	    989	   1362
           3158	    990	   1368
           3159	    992	   1373
           3160	    992	   1381
           3161	    997	   1387
           3162	   1000	   1393
           3163	    999	   1398
           3164	    996	   1400
           3165	    996	   1401
           3166	    998	   1407
           3167	   1002	   1411
           3168	   1002	   1415
           3169	   1003	   1414
           3170	   1004	   1412
           3171	   1004	   1414
           3172	   1003	   1413
           3173	   1006	   1415
           3174	   1011	   1410
           3175	   1009	   1407
           3176	   1012	   1400
           3177	   1011	   1394
           3178	   1010	   1389
           3179	   1014	   1382
           3180	   1016	   1373
           3181	   1014	   1364
           3182	   1016	   1353
           3183	   1014	   1343
           3184	   1014	   1333
           3185	   1017	   1323
           3186	   1018	   1313
           3187	   1017	   1297
           3188	   1012	   1285
           3189	   1011	   1268
           3190	   1011	   1256
           3191	   1012	   1244
           3192	   1016	   1232
           3193	   1012	   1216
           3194	   1010	   1200
           3195	   1009	   1186
           3196	   1004	   1174
           3197	   1004	   1166
           3198	   1004	   1155
           3199	   1001	   1140
           3200	   1000	   1130
           3201	    997	   1116
           3202	    995	   1108
           3203	    997	   1099
           3204	    997	   1089
           3205	    995	   1083
           3206	    992	   1074
           3207	    991	   1065
           3208	    991	   1063
           3209	    991	   1057
           3210	    990	   1053
           3211	    992	   1047
           3212	    985	   1042
           3213	    988	   1037
           3214	    984	   1037
           3215	    985	   1035
           3216	    986	   1031
           3217	    984	   1024
           3218	    981	   1024
           3219	    980	   1021
           3220	    979	   1019
           3221	    980	   1019
           3222	    983	   1019
           3223	    983	   1018
           3224	    983	   1013
           3225	    980	   1011
           3226	    980	   1010
           3227	    980	   1015
           3228	    984	   1012
           3229	    982	   1011
           3230	    981	   1009
           3231	    980	   1009
           3232	    980	   1010
           3233	    980	   1014
           3234	    982	   1013
           3235	    982	   1012
           3236	    978	   1012
           3237	    977	   1008
           3238	    977	   1013
           3239	    979	   1013
           3240	    980	   1013
           3241	    980	   1014
           3242	    979	   1012
           3243	    975	   1014
           3244	    975	   1014
           3245	    977	   1016
           3246	    977	   1015
           3247	    980	   1018
           3248	    979	   1013
           3249	    980	   1013
           3250	    977	   1015
           3251	    979	   1019
           3252	    980	   1019
           3253	    975	   1017
           3254	    976	   1016
           3255	    973	   1013
           3256	    972	   1013
           3257	    974	   1017
           3258	    978	   1018
           3259	    979	   1016
           3260	    974	   1015
           3261	    973	   1013
           3262	    975	   1014
           3263	    978	   1016
           3264	    979	   1017
           3265	    977	   1015
           3266	    975	   1013
           3267	    974	   1010
           3268	    973	   1012
           3269	    972	   1013
           3270	    975	   1013
           3271	    974	   1010
           3272	    972	   1006
           3273	    966	   1006
           3274	    967	   1007
           3275	    969	   1009
           3276	    971	   1008
           3277	    969	   1006
           3278	    968	   1004
           3279	    967	   1002
           3280	    967	   1002
           3281	    968	   1003
           3282	    971	   1002
           3283	    970	   1000
           3284	    968	    997
           3285	    964	    996
           3286	    963	    997
           3287	    964	    999
           3288	    965	    996
           3289	    967	    995
           3290	    967	    993
           3291	    966	    990
           3292	    965	    993
           3293	    964	    992
           3294	    966	    993
           3295	    965	    992
           3296	    962	    989
           3297	    963	    990
           3298	    959	    990
           3299	    962	    989
           3300	    966	    989
           3301	    963	    989
           3302	    962	    985
           3303	    959	    984
           3304	    958	    988
           3305	    961	    987
           3306	    964	    987
           3307	    964	    985
           3308	    961	    981
           3309	    960	    982
           3310	    958	    986
           3311	    960	    986
           3312	    963	    983
           3313	    963	    984
           3314	    959	    980
           3315	    959	    978
           3316	    959	    981
           3317	    960	    985
           3318	    962	    983
           3319	    961	    982
           3320	    960	    978
           3321	    960	    977
           3322	    957	    980
           3323	    959	    982
           3324	    960	    981
           3325	    959	    982
           3326	    958	    980
           3327	    956	    977
           3328	    957	    980
           3329	    957	    981
           3330	    959	    981
           3331	    960	    981
           3332	    956	    977
           3333	    954	    976
           3334	    954	    979
           3335	    955	    981
           3336	    957	    980
           3337	    954	    981
           3338	    954	    977
           3339	    953	    976
           3340	    953	    977
           3341	    953	    982
           3342	    957	    979
           3343	    954	    981
           3344	    954	    978
           3345	    951	    979
           3346	    952	    979
           3347	    953	    981
           3348	    955	    981
           3349	    955	    980
           3350	    953	    980
           3351	    953	    980
           3352	    953	    982
           3353	    955	    986
           3354	    959	    987
           3355	    959	    987
           3356	    957	    989
           3357	    955	    989
           3358	    957	    992
           3359	    957	    995
           3360	    962	    995
           3361	    958	    995
           3362	    959	    993
           3363	    961	    996
           3364	    963	   1007
           3365	    966	   1040
           3366	    976	   1107
           3367	    979	   1173
           3368	    987	   1173
           3369	   1004	   1127
           3370	   1046	   1086
           3371	   1119	   1073
           3372	   1176	   1064
           3373	   1170	   1049
           3374	   1113	   1033
           3375	   1060	   1020
           3376	   1040	   1002
           3377	   1041	    980
           3378	   1046	    951
           3379	   1046	    916
           3380	   1044	    878
           3381	   1044	    841
           3382	   1044	    799
           3383	   1047	    767
           3384	   1050	    739
           3385	   1050	    708
           3386	   1042	    678
           3387	   1036	    646
           3388	   1032	    614
           3389	   1035	    577
           3390	   1033	    536
           3391	   1034	    500
           3392	   1030	    476
           3393	   1023	    457
           3394	   1018	    436
           3395	   1011	    419
           3396	   1009	    405
           3397	    996	    395
           3398	    984	    387
           3399	    977	    379
           3400	    968	    375
           3401	    959	    377
           3402	    949	    376
           3403	    934	    373
           3404	    919	    370
           3405	    908	    370
           3406	    910	    374
           3407	    918	    377
           3408	    930	    383
           3409	    936	    386
           3410	    939	    394
           3411	    941	    409
           3412	    939	    432
           3413	    936	    456
           3414	    936	    478
           3415	    934	    511
           3416	    931	    541
           3417	    931	    580
           3418	    936	    621
           3419	    942	    664
           3420	    950	    708
           3421	    954	    759
           3422	    953	    801
           3423	    947	    843
           3424	    944	    887
           3425	    942	    928
           3426	    943	    965
           3427	    941	   1001
           3428	    937	   1031
           3429	    934	   1063
           3430	    934	   1091
           3431	    936	   1119
           3432	    938	   1137
           3433	    937	   1151
           3434	    938	   1164
           3435	    936	   1172
           3436	    940	   1183
           3437	    942	   1194
           3438	    945	   1202
           3439	    946	   1212
           3440	    945	   1214
           3441	    944	   1223
           3442	    945	   1233
           3443	    949	   1242
           3444	    949	   1245
           3445	    949	   1251
           3446	    948	   1257
           3447	    949	   1260
           3448	    950	   1271
           3449	    952	   1278
           3450	    956	   1285
           3451	    953	   1290
           3452	    952	   1295
           3453	    950	   1301
           3454	    955	   1309
           3455	    955	   1320
           3456	    958	   1323
           3457	    957	   1330
           3458	    958	   1332
           3459	    956	   1337
           3460	    958	   1346
           3461	    956	   1353
           3462	    958	   1361
           3463	    960	   1365
           3464	    962	   1370
           3465	    959	   1373
           3466	    959	   1382
           3467	    963	   1389
           3468	    966	   1394
           3469	    966	   1399
           3470	    965	   1399
           3471	    964	   1406
           3472	    965	   1411
           3473	    966	   1415
           3474	    972	   1418
           3475	    971	   1419
           3476	    969	   1419
           3477	    969	   1419
           3478	    969	   1422
           3479	    973	   1423
           3480	    978	   1423
           3481	    975	   1422
           3482	    974	   1418
           3483	    974	   1413
           3484	    976	   1410
           3485	    978	   1408
           3486	    979	   1402
           3487	    979	   1395
           3488	    977	   1386
           3489	    979	   1377
           3490	    982	   1370
           3491	    982	   1363
           3492	    983	   1355
           3493	    984	   1343
           3494	    983	   1329
           3495	    981	   1317
           3496	    983	   1309
           3497	    985	   1295
           3498	    984	   1285
           3499	    983	   1270
           3500	    982	   1255
           3501	    981	   1243
           3502	    978	   1235
           3503	    982	   1224
           3504	    985	   1215
           3505	    982	   1203
           3506	    979	   1188
           3507	    979	   1176
           3508	    979	   1165
           3509	    978	   1156
           3510	    977	   1145
           3511	    976	   1135
           3512	    975	   1122
           3513	    973	   1112
           3514	    973	   1107
           3515	    973	   1101
           3516	    974	   1094
           3517	    973	   1084
           3518	    970	   1076
           3519	    966	   1067
           3520	    967	   1063
           3521	    967	   1061
           3522	    968	   1055
           3523	    965	   1048
           3524	    964	   1041
           3525	    961	   1037
           3526	    959	   1035
           3527	    962	   1034
           3528	    964	   1030
           3529	    964	   1027
           3530	    962	   1022
           3531	    958	   1021
           3532	    958	   1019
           3533	    960	   1019
           3534	    959	   1018
           3535	    961	   1016
           3536	    959	   1012
           3537	    957	   1009
           3538	    956	   1010
           3539	    957	   1012
           3540	    959	   1009
           3541	    959	   1009
           3542	    959	   1009
           3543	    956	   1005
           3544	    956	   1009
           3545	    956	   1012
           3546	    958	   1010
           3547	    958	   1011
           3548	    957	   1009
           3549	    957	   1010
           3550	    956	   1011
           3551	    957	   1012
           3552	    957	   1013
           3553	    958	   1013
           3554	    957	   1012
           3555	    957	   1010
           3556	    955	   1012
           3557	    956	   1018
           3558	    960	   1016
           3559	    962	   1015
           3560	    958	   1015
           3561	    954	   1012
           3562	    956	   1017
           3563	    958	   1019
           3564	    957	   1018
           3565	    961	   1019
           3566	    960	   1019
           3567	    957	   1016
           3568	    958	   1020
           3569	    958	   1022
           3570	    959	   1019
           3571	    960	   1017
           3572	    958	   1018
           3573	    958	   1018
           3574	    955	   1019
           3575	    957	   1021
           3576	    958	   1018
           3577	    957	   1016
           3578	    956	   1016
           3579	    956	   1014
           3580	    956	   1016
           3581	    954	   1017
           3582	    956	   1016
           3583	    956	   1015
           3584	    954	   1011
           3585	    953	   1010
           3586	    955	   1007
           3587	    956	   1012
           3588	    957	   1010
           3589	    954	   1007
           3590	    953	   1004
           3591	    953	   1003
           3592	    948	   1003
           3593	    950	   1003
           3594	    953	   1005
           3595	    954	   1001
           3596	    950	   1001
           3597	    950	    997
           3598	    952	   1001
           3599	    952	    999
